,city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,calc_ndvi_avg,calc_ndvi_range,calc_temp_range_c,calc_total_avg_air_temp,calc_avg_precip,cluster
10,1.0,0.5294117647058824,0.6550627039741983,0.5913597881494332,0.3746088612855489,0.35503696106136395,0.6447592068043377,0.5848888888680932,0.24691358024691468,0.8538461538461561,0.14357020885327731,0.5800671892491112,0.09062792495828755,0.6520744854682328,0.05452775073016558,0.6550151975638299,0.233206590620883,0.32258064516129004,0.642201834862385,0.20823798627002293,0.41503656630958075,0.16756390635239835,0.30201342281879195,0.6673187696935323,0.22194214876033058,1
11,1.0,0.5490196078431372,0.7630052292399654,0.7335299517225489,0.5718780993971211,0.5646244636193081,0.6651558073339032,0.6044444444051749,0.2592592592592595,0.8000000000000043,0.13430973335084725,0.5966545352751296,0.2407927399991861,0.6885004900337937,0.0720545277510628,0.7158054711276596,0.21039290240821162,0.39354838709677376,0.8440366972477062,0.03988231448185682,0.6099794662776064,0.13317677217046386,0.22818791946308714,0.7225301597451446,0.10971074380165288,1
12,1.0,0.5686274509803921,0.6088042614145461,0.6894895997775359,0.4377256791728078,0.4561545086168095,0.6508026440472463,0.5902222222190119,0.24691358024691468,0.7846153846153889,0.13966241954551428,0.56232502799703,0.06706547837056932,0.6432538386142492,0.04868549172365422,0.7142857142872341,0.16223067173622785,0.32258064516129004,0.7431192660550456,0.10657077476299447,0.4752277014609245,0.11190688501235331,0.22818791946308714,0.7131833496579225,0.1552272727272727,1
13,1.0,0.588235294117647,0.7163375687263217,0.7723535537488884,0.7136138327431317,0.7298331951376289,0.691029272906178,0.6293333332931752,0.3209876543209873,0.8769230769230809,0.11362143701563118,0.5584406494968941,0.1329101045863346,0.6721659588413462,0.08373904576408547,0.7279635258404258,0.3155893536118739,0.4967741935483869,0.7431192660550456,0.12291598561621447,0.6820014123343772,0.20611347086884768,0.40939597315436216,0.7461145527694213,0.14917355371900828,1
14,1.0,0.6078431372549019,0.494332585359507,0.5715727435689555,0.3249562158458636,0.3319490135950708,0.7609065155150532,0.6951111111219532,0.2901234567901234,0.915384615384621,0.06567713122290819,0.5355543113106782,0.11720180686118911,0.7128389415251759,0.06621226874386985,0.7234042553191489,0.2686945500632105,0.42580645161290276,0.7889908256880731,0.03726708074534162,0.3284578179845957,0.18066407402949944,0.3020134228187916,0.7830670578862553,0.06487603305785124,1
15,1.0,0.6274509803921569,0.5543021086529879,0.6415320726883263,0.4017177612550224,0.3801640444485689,0.7036827195922086,0.6302222221642566,0.2962962962962976,0.8923076923076962,0.33462498358071724,0.6464865621511269,0.3693077768282261,0.7775236850715086,0.03407984420635349,0.7066869300957448,0.1913814955637273,0.39354838709677376,0.7431192660550456,0.14612618502778688,0.40827072760766236,0.1605862984093623,0.3020134228187916,0.7381806325648657,0.30289256198347114,1
16,1.0,0.6470588235294117,0.6521743598972717,0.686304636669293,0.330759617044854,0.38679730700172466,0.7531633616715112,0.6871111110333459,0.2901234567901234,0.8615384615384656,0.0850518849336661,0.5673292273230328,0.13185203271883775,0.7384841555092103,0.07692307692281478,0.7386018237127661,0.22053231939211393,0.42580645161290276,0.7889908256880731,0.01765282772147761,0.4480933226802981,0.02440143597416755,0.3020134228187916,0.7894794044172557,0.0646694214876033,1
17,1.0,0.6666666666666666,0.7206919780089176,0.8641683523175439,0.5050210831451963,0.5706092980135128,0.7248347498101921,0.6631111110164198,0.27160493827160437,0.9076923076923116,0.13069749113358728,0.6261548152306555,0.16660562405892645,0.7775236850715086,0.03700097370994995,0.7720364741595742,0.17743979721163783,0.3548387096774195,0.8899082568807337,0.04478587773782282,0.6296212635780383,0.11437575916211613,0.15436241610738277,0.797087273142616,0.11053719008264463,1
18,1.0,0.6862745098039215,0.7015580788734309,0.7205979032399421,0.5404916691617871,0.48221928606484565,0.7792256845997798,0.7146666666590349,0.37037037037037024,0.8538461538461561,0.09982923945882044,0.4748740201583761,0.11744597729214992,0.6682456713519571,0.14410905550144398,0.7370820668723406,0.2737642585556054,0.39354838709677376,0.7889908256880731,0.046420398823144825,0.5531599026904401,0.1240476188150771,0.2684563758389259,0.8033909357609939,0.0921487603305785,1
19,1.0,0.7058823529411764,0.5840941973881462,0.9809686373387942,0.25085117724526507,0.3474151409025201,0.7983002832407351,0.7342222221961165,0.3148148148148131,0.9307692307692328,0.079403651648496,0.5821318589023143,0.26272738371383225,0.8074158771623774,0.1051606621226569,0.7750759878404256,0.31305449936612006,0.4645161290322579,0.8899082568807337,0.08466819221967964,0.5058314228550401,0.49829081699924105,0.2684563758389261,0.8415389631254455,0.10347107438016528,1
20,1.0,0.7254901960784313,0.6588621496596735,0.7012775875463988,0.48815218366105495,0.6056746258379195,0.69027384321776,0.6231111110711751,0.24074074074074048,0.9076923076923116,0.120189150137922,0.5842315229557138,0.5849102673666219,0.7063051290504838,0.026290165531005022,0.7279635258404258,0.3181242078585148,0.39354838709677376,0.8440366972477062,0.010787839163125205,0.5488069327410153,0.18828148323226365,0.22818791946308714,0.7456798173928187,0.08243801652892561,1
21,1.0,0.7450980392156862,0.5711195550526559,0.7874546719345225,0.3881504918600085,0.5048187794245607,0.7656279508693373,0.7102222221791905,0.2839506172839492,0.9384615384615422,0.05385524760278471,0.47182950728008977,0.20913197411793433,0.6577915713878761,0.06134371957143625,0.7386018237127661,0.2839036755386205,0.39354838709677376,0.8899082568807337,0.05165086629617523,0.4990882797266851,0.22335652287717034,0.1946308724832213,0.7966525377507971,0.06652892561983471,1
22,1.0,0.7647058823529411,0.694068524068969,0.7093132494684955,0.4116999290942167,0.43421525688452844,0.8117091596151695,0.741333333289198,0.33950617283950635,0.9384615384615422,0.1185472218573493,0.5078737402020843,0.12688723395596793,0.7391375367555362,0.1051606621226569,0.7841945288723404,0.31051964512036623,0.42580645161290276,0.8440366972477062,0.03824779339653482,0.503828813612687,0.05081042946722649,0.26174496644295286,0.8557765460396758,0.0987603305785124,1
23,1.0,0.7843137254901961,0.6313093349045726,0.575105493665987,0.35208244910247244,0.36289308167845236,0.69027384321776,0.6284444444221009,0.24691358024691468,0.8615384615384656,0.4347826086956523,0.6448068309074277,0.20925405933341473,0.7771969944540629,0.0827653359300077,0.7689969604893618,0.24714828897385965,0.42580645161290276,0.8899082568807337,0.18862373324615891,0.3965077999987201,0.16982930633540422,0.22818791946308714,0.7750244538451523,0.3927685950413224,1
24,1.0,0.8039215686274509,0.5294322698710636,0.5780158909890365,0.3559643832004842,0.3760737950623114,0.6028328612125762,0.5493333332782413,0.22839506172839563,0.8153846153846196,0.9181662944962566,0.6818309070545054,0.5841777560737396,0.7317869977143612,0.03505355404111285,0.6626139817659578,0.25475285171112105,0.39354838709677376,0.7889908256880731,0.2020268061457993,0.36283726648070735,0.16901540966837614,0.2684563758389259,0.6486251494506168,0.7053719008264464,1
25,1.0,0.8235294117647058,0.6040298615656929,0.5994869353911563,0.26065279001013325,0.30745493522740863,0.5641170915982698,0.5164444444260781,0.19135802469135754,0.7923076923076948,0.3103901221594641,0.6789263717819018,0.5169494974158629,0.6899705978466024,0.030185004868679255,0.5714285714255323,0.2750316856780386,0.3548387096774195,0.642201834862385,0.2991173586139262,0.35997411569092785,0.0795409818133162,0.3355704697986579,0.5611346592687223,0.3843388429752066,1
26,1.0,0.8431372549019608,0.7199812903267424,0.7023758506871722,0.6022113518839106,0.5896186454860802,0.6730878186656497,0.6080000000139378,0.22222222222222143,0.8923076923076962,0.07309864705109682,0.6124020156768486,0.41244455296463595,0.7224763149342086,0.029211295033919893,0.6990881458936173,0.3650190114071781,0.42580645161290276,0.7431192660550456,0.02059496567505721,0.5950253151374021,0.20669882535177428,0.33557046979865746,0.7151396587080838,0.05900826446280993,1
27,1.0,0.8627450980392156,0.6110274018209567,0.7005546009208278,0.3500275518015668,0.4103305565994432,0.7055712936810465,0.6399999999950197,0.27160493827160437,0.8923076923076962,0.0472875344804939,0.5861562150056838,0.08326211695763644,0.7270499836699231,0.0701071080815441,0.7522796352553192,0.34600760456269386,0.42580645161290276,0.8440366972477062,0.02157567832625041,0.4482425565879703,0.04304357635311133,0.26174496644295286,0.7718726225397678,0.04338842975206612,1
28,1.0,0.8823529411764706,0.7621305367080574,0.7475877199244483,0.35374175023552956,0.48950885242260767,0.7554296506045546,0.6977777777351903,0.27777777777777857,0.915384615384621,0.023315381584132405,0.4394946808523523,0.08139014365360354,0.6140150277697061,0.057448880233762045,0.6534954407340425,0.36121673003810373,0.39354838709677376,0.6880733944954125,0.12716574043805165,0.5451918764805236,0.16738370963031834,0.3422818791946307,0.7299206607898161,0.09504132231404959,1
29,1.0,0.9019607843137254,0.7417939353411973,0.8637290470612344,0.26571681817975823,0.3098417480888105,0.6445703493161332,0.5902222222190119,0.23456790123456983,0.7769230769230795,0.12051753579403654,0.4988451847702631,0.08155292394091075,0.5759555700826136,0.07984420642641124,0.5744680851063833,0.25602027883444156,0.32258064516129004,0.6880733944954125,0.03138280483818241,0.5153933728067146,0.3212954760693218,0.2684563758389261,0.6096076512949247,0.0956611570247934,2
30,1.0,0.9215686274509803,0.5937158152391337,0.7387192450627031,0.3472417675597889,0.3364259899981925,0.47629839474886637,0.4195555554872996,0.1481481481481488,0.7384615384615429,0.14547484565874164,0.5780725083987495,0.13677613640988076,0.5137210062128612,0.04284323271646129,0.5106382978723403,0.23067173637512917,0.2838709677419353,0.5412844036697249,0.08728342595619484,0.4366470274816231,0.11748207718149538,0.3355704697986577,0.4671231388029691,0.14669421487603307,2
31,1.0,0.9411764705882353,0.5642313513638807,0.5982239327792669,0.5097370011315205,0.5170970750770861,0.5165250236078052,0.47200000000099607,0.1851851851851869,0.7538461538461547,0.23578090109024039,0.5418882978735213,0.04053229153949457,0.5083306109106636,0.04771178188889488,0.4878419452872338,0.08998732572913942,0.17419354838709666,0.6880733944954125,0.22556390977443613,0.45559784790205005,0.27769763608596437,0.11409395973154357,0.4739702206192766,0.29090909090909095,1
32,1.0,0.9607843137254901,0.5768597247933018,0.7882893519215102,0.37360280841140364,0.4486539405858666,0.4715769593945893,0.4213333333539069,0.17283950617284205,0.7076923076923123,0.013463811900696178,0.2678821388596011,0.0,0.2172492649464508,0.11100292112916824,0.3495440729468089,0.28770595690769485,0.17419354838709666,0.43119266055045835,0.009153318077803204,0.48388486060478086,0.2160477308072585,0.30201342281879195,0.3492011737728826,0.014256198347107438,2
33,1.0,0.9803921568627451,0.7646816868139334,0.7940076786165751,0.49903694631680556,0.6008227358864164,0.48404154859240833,0.43377777779790705,0.19135802469135754,0.7000000000000028,0.10610140549060819,0.5461576147831613,0.21344565173157531,0.48464554067704113,0.1032132424538198,0.45896656535106395,0.1825095057031454,0.25161290322580654,0.5871559633027523,0.06472703497875124,0.6260381411107637,0.055810196692779736,0.2684563758389261,0.43462667098438645,0.10766528925619835,2
34,1.0,0.9999999999999999,0.7749229149872114,0.8053929332917165,0.33727693300772993,0.36930106795067685,0.4498583569763923,0.39733333333698084,0.12345679012345911,0.646153846153851,0.017929856823853937,0.2913633818589467,0.0,0.2249264946165057,0.06329113924027338,0.39969604862765973,0.11660329531088509,0.14193548387096766,0.5871559633027523,0.06832298136645963,0.5376278420903093,0.21697199186233554,0.15436241610738233,0.37256819911646444,0.05446280991735537,2
35,1.0,0.0,0.6043578712651585,0.6551872176228182,0.3015871531309071,0.3786404351661754,0.32049102924723627,0.279111111118965,0.07407407407407263,0.5384615384615401,0.015762511493497965,0.37115061590281595,0.0,0.20532505716956106,0.07984420642641124,0.3176291793297876,0.2598225602026286,0.17419354838709666,0.3853211009174309,0.01732592350441321,0.4090372458791399,0.03135439242125468,0.3355704697986577,0.23943049665847704,0.020867768595041324,2
36,1.0,0.0196078431372549,0.5466545044873472,0.6112566919918825,0.48286444775433995,0.32991381549698673,0.40169971665351056,0.365333333355899,0.09259259259259522,0.6846153846153875,0.08646394325495863,0.46154115341671864,0.06450168884548081,0.33796145050528903,0.03602726387519059,0.3738601823723404,0.1584283903680408,0.10322580645161294,0.5871559633027523,0.10362863680941485,0.399786709522841,0.24512973830111495,0.11409395973154357,0.326377567612012,0.11989669421487605,2
37,1.0,0.0392156862745098,0.6944743434285192,0.8233313044752246,0.497386311827316,0.4616394035878554,0.3684608120819064,0.3439999999522101,0.09259259259259522,0.7076923076923123,0.08997766977538421,0.507383818589543,0.0,0.35249918327891616,0.04381694255122065,0.4088145896702131,0.18124207858071217,0.17419354838709666,0.5871559633027523,0.05393919581562603,0.5743846293163469,0.11082179797587155,0.18791946308724816,0.3322464949374737,0.09070247933884297,2
38,1.0,0.058823529411764705,0.806411846135898,0.8406471801105424,0.4271245685388235,0.43679354638092427,0.42946175631461614,0.40533333330113663,0.154320987654323,0.7000000000000028,0.0022986995928017864,0.33829087345989106,0.0,0.24730480235747687,0.08179162609524837,0.3525835866276599,0.28770595690769485,0.17419354838709666,0.3302752293577982,0.02222948676037921,0.6012426402821677,0.19689332386608727,0.37583892617449643,0.3271383544830253,0.015495867768595042,2
39,1.0,0.0784313725490196,0.544441432829463,0.7715573129718276,0.4683425836813637,0.42505046648105516,0.45061378653260675,0.4151111111319068,0.14197530864197816,0.6230769230769262,0.018717982398528836,0.3428751399786434,0.0,0.2662528585466617,0.0963972736125491,0.36474164134042564,0.32192648922670186,0.2129032258064516,0.3853211009174309,0.019287348806799613,0.4810354191320627,0.2395123717176768,0.37583892617449666,0.3480056515176577,0.023966942148760335,2
40,1.0,0.09803921568627451,0.8597680905822838,0.7519442003249541,0.4885391131853358,0.4746014037288294,0.41038715767367506,0.3777777777998992,0.11728395061728492,0.6230769230769262,0.06465913568895312,0.44110442329321,0.0,0.32309702711421595,0.07302823758514057,0.38905775075531945,0.20912547528489112,0.2129032258064516,0.5412844036697249,0.023864007845701214,0.6117575750865419,0.23882055955070297,0.26174496644295286,0.34224540808199233,0.05576446280991736,2
41,1.0,0.11764705882352942,0.5220274366993214,0.7437437989317414,0.526816788942475,0.5427633120397751,0.29726156745221033,0.27644444438127636,0.1481481481481488,0.553846153846159,0.07027453040851175,0.517077267637335,0.0734546046473772,0.3137863443340636,0.12560856864646902,0.3981762917978724,0.3852978453740956,0.3548387096774195,0.3853211009174309,0.018306636155606407,0.5054692550847221,0.32141951392137696,0.5234899328859063,0.2836648189986497,0.05578512396694215,2
42,1.0,0.13725490196078433,0.5854328455113971,0.7308941201846927,0.22382804093609643,0.30002459170355855,0.36732766754929,0.3386666666012914,0.14197530864197816,0.6846153846153875,0.08603704190200973,0.5377589585671145,0.0,0.3796145050643245,0.0827653359300077,0.47264437690425565,0.349809885931768,0.3548387096774195,0.4862385321100917,0.05818895063746323,0.3925437086682589,0.1520049693274902,0.44966442953020147,0.3772416041334492,0.09090909090909091,2
43,1.0,0.1568627450980392,0.6302706375229319,0.730015509672074,0.2763455537401144,0.41821391382442274,0.37941454203510716,0.365333333355899,0.12345679012345911,0.6846153846153875,0.07815578615526075,0.49457586786062313,0.12936963333740284,0.3520091473413134,0.05160662122725068,0.4103343465,0.23700887198995724,0.25161290322580654,0.4862385321100917,0.10035959463877085,0.45177165981711254,0.10335559829055656,0.34228187919463093,0.33963699597453534,0.11260330578512397,2
44,1.0,0.1764705882352941,0.6746066152340168,0.7909691139849973,0.4752553152570139,0.45910787573753775,0.41529745038396015,0.39644444446590654,0.154320987654323,0.7307692307692335,0.0272560094575069,0.47837346024655814,0.0,0.36638353479478325,0.06037000973735851,0.4908814589680852,0.3358681875796785,0.2838709677419353,0.5412844036697249,0.03563255966001962,0.5486372897030326,0.07449482247774238,0.3355704697986577,0.4178893598220661,0.039669421487603315,2
45,1.0,0.19607843137254904,0.5758109807024254,0.6444638708744866,0.41307991152729134,0.4987909571311543,0.3695939564823334,0.341333333338973,0.14197530864197816,0.6769230769230781,0.04390516222251412,0.4985302351636005,0.0,0.35119242077483026,0.09347614410895264,0.48176291793617043,0.3941698352346775,0.32258064516129004,0.5412844036697249,0.011768551814318406,0.45057024401115486,0.1832348173137286,0.37583892617449643,0.3850668405090736,0.03506198347107438,2
46,1.0,0.21568627450980393,0.5840212698982984,0.6968479628207176,0.29348799416185994,0.3654908962130351,0.36638338050487107,0.3386666666012914,0.16049382716049365,0.6538461538461569,0.036450807828714044,0.49226623740359843,0.0,0.34645540673039266,0.0808179162611706,0.4984802431595745,0.2167300380230397,0.3548387096774195,0.5871559633027523,0.01863354037267081,0.41190093602599687,0.06985561147568255,0.37583892617449666,0.39517443752817005,0.03471074380165289,2
47,1.0,0.23529411764705882,0.7507048655100097,0.7464620002051555,0.47561209208388233,0.510018346316554,0.374693106680823,0.34844444443205447,0.19753086419753174,0.6769230769230781,0.06981479048995141,0.5441629339303498,0.0,0.3925187847164202,0.09542356377778974,0.49544072947872353,0.1825095057031454,0.3548387096774195,0.6880733944954125,0.08793723439032364,0.5739082352613506,0.0800700146468844,0.3020134228187922,0.3977828496660605,0.09950413223140496,2
48,1.0,0.25490196078431376,0.6290679352915585,0.7390487240049352,0.49841800352201554,0.4683195918630404,0.32105760144744266,0.2853333333409651,0.09876543209876587,0.6538461538461569,0.06863260212793905,0.43788493841149423,0.052578032800227895,0.2602090819981382,0.06329113924027338,0.4088145896702131,0.20278833967095022,0.14193548387096766,0.5412844036697249,0.013403072899640406,0.5190997463052904,0.1364556362832529,0.18791946308724816,0.30496685138705937,0.05165289256198347,2
49,1.0,0.27450980392156865,0.6371588412117071,0.8043679243024326,0.36123045249828006,0.3951340060797359,0.36185080263878433,0.3439999999522101,0.08641975308642103,0.6923076923076934,0.06495468277945621,0.5350293952979406,0.024417043096081066,0.374714145711164,0.08666017526768194,0.4148936170212769,0.1761723700892045,0.14193548387096766,0.5871559633027523,0.06145799280810724,0.49659073859733194,0.15010582284464696,0.15436241610738233,0.3327899141277939,0.0797107438016529,2
50,1.0,0.29411764705882354,0.5288063038216082,0.6133799641219397,0.3233440395872056,0.4423878800113882,0.35014164299717976,0.31111111110004686,0.06790123456789843,0.7000000000000028,0.07191645868908446,0.3812639977603083,0.1813779351320555,0.2306435805361493,0.04479065238598001,0.4376899696063834,0.15462610899896645,0.17419354838709666,0.5871559633027523,0.06341941811049363,0.385458078927622,0.19725762401424907,0.18791946308724816,0.3423540919033199,0.08533057851239668,2
51,1.0,0.3137254901960784,0.6079977844977242,0.7078855073854902,0.36805723985855093,0.4731951087515093,0.4545797921984729,0.4160000000029882,0.11111111111111427,0.7538461538461547,0.06469197425456456,0.5060890257553479,0.1331542750172954,0.42829140803565546,0.06426484907503272,0.545592705170213,0.3092522179979329,0.39354838709677376,0.642201834862385,0.011441647597254006,0.47012017641295545,0.10992180652847915,0.37583892617449643,0.47962178020318325,0.047933884297520664,2
52,1.0,0.3333333333333333,0.6728754893768045,0.6772714223364318,0.34613261773820353,0.39317280623562123,0.5546742208896944,0.5199999999103966,0.19753086419753174,0.7846153846153889,0.027518717982398536,0.5284504479288266,0.0,0.5258085592984738,0.0983446932813862,0.6291793313085106,0.2826362484161872,0.3548387096774195,0.7431192660550456,0.009153318077803204,0.45777755978237633,0.06674929345630339,0.2617449664429531,0.5970003260049119,0.02309917355371901,2
53,1.0,0.35294117647058826,0.5709555502029231,0.6987973798955903,0.2201309952341946,0.2865469008481151,0.5291784702938358,0.4764444443563889,0.19135802469135754,0.7923076923076948,0.06764744515959545,0.5328947368418959,0.14397916412322467,0.511107481216124,0.0720545277510628,0.5881458966595745,0.21292775665396535,0.32258064516129004,0.7431192660550456,0.13141549525988888,0.3704465559200762,0.10776577877051467,0.22818791946308714,0.5529833713910794,0.1256198347107438,1
54,1.0,0.37254901960784315,0.5252249322020928,0.6157412298746026,0.30095521037076567,0.2622871229386974,0.48781869690228064,0.43733333328222557,0.14197530864197816,0.7461538461538524,0.11615000656771313,0.5457726763712074,0.016929149879949538,0.4869323750448986,0.07789678675757414,0.545592705170213,0.1825095057031454,0.25161290322580654,0.7431192660550456,0.10722458319712325,0.33378892997668574,0.11303372154730755,0.15436241610738255,0.4987501358607389,0.1408471074380165,2
55,1.0,0.39215686274509803,0.5173259643403161,0.6476092019514819,0.2033952912283835,0.326604895790113,0.5220018885182967,0.44355555550422565,0.16049382716049365,0.7769230769230795,0.19473269407592278,0.5760078387455458,0.20819598746591786,0.5472067951642392,0.03407984420635349,0.6367781155000003,0.1926489226870478,0.32258064516129004,0.7431192660550456,0.011768551814318406,0.336705263908222,0.0994814501555031,0.22818791946308714,0.5836322138514904,0.1299586776859504,1
56,1.0,0.411764705882353,0.5973603310098948,0.6760542172975127,0.41500589250512815,0.525957176439271,0.5516525024004366,0.4968888888889964,0.20370370370370594,0.8000000000000043,0.14251937475371076,0.5707936730134686,0.2253286127050014,0.5637046716768435,0.05355404089608781,0.6960486322234041,0.22053231939211393,0.42580645161290276,0.7889908256880731,0.018306636155606407,0.47827004483676383,0.17810386819041144,0.3020134228187916,0.6430822736880359,0.1012396694214876,1
57,1.0,0.43137254901960786,0.538045243689886,0.5964667117540294,0.24399008442087217,0.37636683471106813,0.6455146364927558,0.6044444444051749,0.23456790123456983,0.8076923076923102,0.016419282805727048,0.44796332586879073,0.03288161803605583,0.5269519764824027,0.1032132424538198,0.7097264437659572,0.26362484157170296,0.42580645161290276,0.7889908256880731,0.06734226871526644,0.34726404691186535,0.11800345938639355,0.3020134228187916,0.7068796870091156,0.05289256198347108,1
58,1.0,0.45098039215686275,0.5634659953984612,0.6727594278751925,0.34118035315958645,0.38956313531028663,0.6948064210838467,0.6444444443504196,0.24691358024691468,0.8846153846153868,0.019112045185866285,0.4715145576709774,0.02478329874252228,0.5908199934736864,0.07108081791630344,0.7264437689999999,0.30544993662885855,0.4645161290322579,0.8440366972477062,0.03072899640405362,0.4120486193426598,0.09324928059673601,0.30201342281879195,0.7472013911120263,0.03144628099173554,1
59,1.0,0.47058823529411764,0.509344394986656,0.6023424195571672,0.26300000597637296,0.31847148681557846,0.6795089707527637,0.6319999999064123,0.2530864197530853,0.8846153846153868,0.05582556153947196,0.5789473684207949,0.18007569283359784,0.6847435478645616,0.055501460564924915,0.8009118541063831,0.23193916349844967,0.4645161290322579,0.9449541284403669,0.010787839163125205,0.3281301310287539,0.10329520715786308,0.22818791946308714,0.7916530812013627,0.04194214876033058,1
